data_label,year,gear,julian,sample_num,region,prob,
EagleSonar,2015,Test Fishery,,511,33,0,
EagleSonar,2015,Test Fishery,,511,31,0,
EagleSonar,2015,Test Fishery,203,511,,,
EagleSonar,2015,Test Fishery,203,512,35,0.71,
EagleSonar,2015,Test Fishery,,512,34,0.2,
EagleSonar,2015,Test Fishery,,512,38,0.05,
EagleSonar,2015,Test Fishery,,512,32,0.02,
EagleSonar,2015,Test Fishery,,512,33,0.01,
EagleSonar,2015,Test Fishery,,512,31,0.01,
EagleSonar,2015,Test Fishery,203,512,,,
EagleSonar,2015,Test Fishery,203,513,32,0.4,
EagleSonar,2015,Test Fishery,,513,33,0.28,
EagleSonar,2015,Test Fishery,,513,35,0.24,
EagleSonar,2015,Test Fishery,,513,34,0.04,
EagleSonar,2015,Test Fishery,,513,31,0.04,
EagleSonar,2015,Test Fishery,,513,38,0,
EagleSonar,2015,Test Fishery,203,513,,,
EagleSonar,2015,Test Fishery,203,514,31,0.99,
EagleSonar,2015,Test Fishery,,514,35,0.01,
EagleSonar,2015,Test Fishery,,514,36,0,
EagleSonar,2015,Test Fishery,,514,32,0,
EagleSonar,2015,Test Fishery,,514,,,
EagleSonar,2015,Test Fishery,,514,,,
EagleSonar,2015,Test Fishery,203,514,,,
EagleSonar,2015,Test Fishery,203,515,34,0.88,
EagleSonar,2015,Test Fishery,,515,38,0.08,
EagleSonar,2015,Test Fishery,,515,35,0.03,
EagleSonar,2015,Test Fishery,,515,32,0.01,
EagleSonar,2015,Test Fishery,,515,33,0,
EagleSonar,2015,Test Fishery,,515,,,
EagleSonar,2015,Test Fishery,203,515,,,
EagleSonar,2015,Test Fishery,203,516,34,0.99,
EagleSonar,2015,Test Fishery,,516,33,0,
EagleSonar,2015,Test Fishery,,516,32,0,
EagleSonar,2015,Test Fishery,,516,31,0,
EagleSonar,2015,Test Fishery,,516,38,0,
EagleSonar,2015,Test Fishery,,516,35,0,
EagleSonar,2015,Test Fishery,203,516,,,
EagleSonar,2015,Test Fishery,203,517,31,0.99,
EagleSonar,2015,Test Fishery,,517,32,0.01,
EagleSonar,2015,Test Fishery,,517,33,0,
EagleSonar,2015,Test Fishery,,517,,,
EagleSonar,2015,Test Fishery,,517,,,
EagleSonar,2015,Test Fishery,,517,,,
EagleSonar,2015,Test Fishery,203,517,,,
EagleSonar,2015,Test Fishery,203,518,33,0.41,
EagleSonar,2015,Test Fishery,,518,32,0.35,
EagleSonar,2015,Test Fishery,,518,34,0.2,
EagleSonar,2015,Test Fishery,,518,31,0.05,
EagleSonar,2015,Test Fishery,,518,35,0,
EagleSonar,2015,Test Fishery,,518,,,
EagleSonar,2015,Test Fishery,203,518,,,
EagleSonar,2015,Test Fishery,203,519,32,0.64,
EagleSonar,2015,Test Fishery,,519,31,0.26,
EagleSonar,2015,Test Fishery,,519,33,0.06,
EagleSonar,2015,Test Fishery,,519,34,0.02,
EagleSonar,2015,Test Fishery,,519,35,0.01,
EagleSonar,2015,Test Fishery,,519,30,0.01,
EagleSonar,2015,Test Fishery,203,519,38,0,
EagleSonar,2015,Test Fishery,204,520,34,0.87,
EagleSonar,2015,Test Fishery,,520,32,0.07,
EagleSonar,2015,Test Fishery,,520,35,0.05,
EagleSonar,2015,Test Fishery,,520,31,0,
EagleSonar,2015,Test Fishery,,520,36,0,
EagleSonar,2015,Test Fishery,,520,33,0,
EagleSonar,2015,Test Fishery,204,520,38,0,
EagleSonar,2015,Test Fishery,204,521,34,0.98,
EagleSonar,2015,Test Fishery,,521,32,0.01,
EagleSonar,2015,Test Fishery,,521,31,0.01,
EagleSonar,2015,Test Fishery,,521,33,0,
EagleSonar,2015,Test Fishery,,521,35,0,
EagleSonar,2015,Test Fishery,,521,,,
EagleSonar,2015,Test Fishery,204,521,,,
EagleSonar,2015,Test Fishery,204,522,31,0.58,
EagleSonar,2015,Test Fishery,,522,33,0.31,
EagleSonar,2015,Test Fishery,,522,35,0.06,
EagleSonar,2015,Test Fishery,,522,34,0.02,
EagleSonar,2015,Test Fishery,,522,32,0.02,
EagleSonar,2015,Test Fishery,,522,38,0,
EagleSonar,2015,Test Fishery,204,522,30,0,
EagleSonar,2015,Test Fishery,204,523,32,0.66,
EagleSonar,2015,Test Fishery,,523,31,0.27,
EagleSonar,2015,Test Fishery,,523,33,0.07,
EagleSonar,2015,Test Fishery,,523,30,0,
EagleSonar,2015,Test Fishery,,523,35,0,
EagleSonar,2015,Test Fishery,,523,,,
EagleSonar,2015,Test Fishery,204,523,,,
EagleSonar,2015,Test Fishery,204,524,31,0.97,
EagleSonar,2015,Test Fishery,,524,34,0.01,
EagleSonar,2015,Test Fishery,,524,35,0.01,
EagleSonar,2015,Test Fishery,,524,32,0.01,
EagleSonar,2015,Test Fishery,,524,33,0,
EagleSonar,2015,Test Fishery,,524,,,
EagleSonar,2015,Test Fishery,204,524,,,
EagleSonar,2015,Test Fishery,204,525,31,0.97,
EagleSonar,2015,Test Fishery,,525,32,0.02,
EagleSonar,2015,Test Fishery,,525,35,0.01,
EagleSonar,2015,Test Fishery,,525,33,0,
EagleSonar,2015,Test Fishery,,525,34,0,
EagleSonar,2015,Test Fishery,,525,36,0,
EagleSonar,2015,Test Fishery,204,525,,,
EagleSonar,2015,Test Fishery,204,526,31,1,
EagleSonar,2015,Test Fishery,,526,35,0,
EagleSonar,2015,Test Fishery,,526,33,0,
EagleSonar,2015,Test Fishery,,526,32,0,
EagleSonar,2015,Test Fishery,,526,,,
EagleSonar,2015,Test Fishery,,526,,,
EagleSonar,2015,Test Fishery,204,526,,,
EagleSonar,2015,Test Fishery,204,527,34,0.86,
EagleSonar,2015,Test Fishery,,527,32,0.08,
EagleSonar,2015,Test Fishery,,527,31,0.06,
EagleSonar,2015,Test Fishery,,527,35,0.01,
EagleSonar,2015,Test Fishery,,527,33,0,
EagleSonar,2015,Test Fishery,,527,,,
EagleSonar,2015,Test Fishery,204,527,,,
EagleSonar,2015,Test Fishery,204,528,31,0.47,
EagleSonar,2015,Test Fishery,,528,33,0.15,
EagleSonar,2015,Test Fishery,,528,34,0.14,
EagleSonar,2015,Test Fishery,,528,38,0.09,
EagleSonar,2015,Test Fishery,,528,32,0.08,
EagleSonar,2015,Test Fishery,,528,35,0.06,
EagleSonar,2015,Test Fishery,204,528,30,0,
EagleSonar,2015,Test Fishery,204,529,31,1,
EagleSonar,2015,Test Fishery,,529,,,
EagleSonar,2015,Test Fishery,,529,,,
EagleSonar,2015,Test Fishery,,529,,,
EagleSonar,2015,Test Fishery,,529,,,
EagleSonar,2015,Test Fishery,,529,,,
EagleSonar,2015,Test Fishery,204,529,,,
EagleSonar,2015,Test Fishery,204,530,31,0.52,
EagleSonar,2015,Test Fishery,,530,35,0.29,
EagleSonar,2015,Test Fishery,,530,32,0.17,
EagleSonar,2015,Test Fishery,,530,33,0.03,
EagleSonar,2015,Test Fishery,,530,34,0,
EagleSonar,2015,Test Fishery,,530,,,
EagleSonar,2015,Test Fishery,204,530,,,
EagleSonar,2015,Test Fishery,204,531,33,0.4,
EagleSonar,2015,Test Fishery,,531,31,0.3,
EagleSonar,2015,Test Fishery,,531,34,0.27,
EagleSonar,2015,Test Fishery,,531,32,0.03,
EagleSonar,2015,Test Fishery,,531,38,0,
EagleSonar,2015,Test Fishery,,531,35,0,
EagleSonar,2015,Test Fishery,204,531,,,
EagleSonar,2015,Test Fishery,204,532,34,0.99,
EagleSonar,2015,Test Fishery,,532,38,0.01,
EagleSonar,2015,Test Fishery,,532,32,0,
EagleSonar,2015,Test Fishery,,532,33,0,
EagleSonar,2015,Test Fishery,,532,31,0,
EagleSonar,2015,Test Fishery,,532,35,0,
EagleSonar,2015,Test Fishery,204,532,,,
EagleSonar,2015,Test Fishery,204,533,34,0.83,
EagleSonar,2015,Test Fishery,,533,33,0.11,
EagleSonar,2015,Test Fishery,,533,32,0.03,
EagleSonar,2015,Test Fishery,,533,35,0.02,
EagleSonar,2015,Test Fishery,,533,31,0.01,
EagleSonar,2015,Test Fishery,,533,30,0,
EagleSonar,2015,Test Fishery,204,533,38,0,
EagleSonar,2015,Test Fishery,204,534,34,0.57,
EagleSonar,2015,Test Fishery,,534,35,0.17,
EagleSonar,2015,Test Fishery,,534,38,0.12,
EagleSonar,2015,Test Fishery,,534,32,0.09,
EagleSonar,2015,Test Fishery,,534,31,0.05,
EagleSonar,2015,Test Fishery,,534,33,0,
EagleSonar,2015,Test Fishery,204,534,,,
EagleSonar,2015,Test Fishery,204,535,31,0.78,
EagleSonar,2015,Test Fishery,,535,32,0.19,
EagleSonar,2015,Test Fishery,,535,33,0.03,
EagleSonar,2015,Test Fishery,,535,,,
EagleSonar,2015,Test Fishery,,535,,,
EagleSonar,2015,Test Fishery,,535,,,
EagleSonar,2015,Test Fishery,204,535,,,
EagleSonar,2015,Test Fishery,204,536,31,0.96,
EagleSonar,2015,Test Fishery,,536,32,0.02,
EagleSonar,2015,Test Fishery,,536,33,0.01,
EagleSonar,2015,Test Fishery,,536,38,0,
EagleSonar,2015,Test Fishery,,536,35,0,
EagleSonar,2015,Test Fishery,,536,34,0,
EagleSonar,2015,Test Fishery,204,536,,,
EagleSonar,2015,Test Fishery,204,537,38,0.9,
EagleSonar,2015,Test Fishery,,537,32,0.09,
EagleSonar,2015,Test Fishery,,537,31,0.01,
EagleSonar,2015,Test Fishery,,537,35,0,
EagleSonar,2015,Test Fishery,,537,33,0,
EagleSonar,2015,Test Fishery,,537,36,0,
EagleSonar,2015,Test Fishery,204,537,34,0,
EagleSonar,2015,Test Fishery,204,538,32,0.99,
EagleSonar,2015,Test Fishery,,538,31,0.01,
EagleSonar,2015,Test Fishery,,538,30,0,
EagleSonar,2015,Test Fishery,,538,33,0,
EagleSonar,2015,Test Fishery,,538,35,0,
EagleSonar,2015,Test Fishery,,538,34,0,
EagleSonar,2015,Test Fishery,204,538,,,
EagleSonar,2015,Test Fishery,204,539,38,0.61,
EagleSonar,2015,Test Fishery,,539,33,0.22,
EagleSonar,2015,Test Fishery,,539,32,0.05,
EagleSonar,2015,Test Fishery,,539,34,0.04,
EagleSonar,2015,Test Fishery,,539,31,0.03,
EagleSonar,2015,Test Fishery,,539,35,0.03,
EagleSonar,2015,Test Fishery,204,539,,,
EagleSonar,2015,Test Fishery,204,540,33,0.59,
EagleSonar,2015,Test Fishery,,540,31,0.17,
EagleSonar,2015,Test Fishery,,540,35,0.13,
EagleSonar,2015,Test Fishery,,540,32,0.07,
EagleSonar,2015,Test Fishery,,540,30,0.02,
EagleSonar,2015,Test Fishery,,540,38,0.01,
EagleSonar,2015,Test Fishery,204,540,34,0.01,
EagleSonar,2015,Test Fishery,204,541,33,0.51,
EagleSonar,2015,Test Fishery,,541,31,0.49,
EagleSonar,2015,Test Fishery,,541,32,0,
EagleSonar,2015,Test Fishery,,541,34,0,
EagleSonar,2015,Test Fishery,,541,,,
EagleSonar,2015,Test Fishery,,541,,,
EagleSonar,2015,Test Fishery,204,541,,,
EagleSonar,2015,Test Fishery,204,542,35,1,
EagleSonar,2015,Test Fishery,,542,34,0,
EagleSonar,2015,Test Fishery,,542,31,0,
EagleSonar,2015,Test Fishery,,542,33,0,
EagleSonar,2015,Test Fishery,,542,,,
EagleSonar,2015,Test Fishery,,542,,,
EagleSonar,2015,Test Fishery,204,542,,,
EagleSonar,2015,Test Fishery,204,543,33,0.67,
EagleSonar,2015,Test Fishery,,543,32,0.18,
EagleSonar,2015,Test Fishery,,543,31,0.1,
EagleSonar,2015,Test Fishery,,543,34,0.04,
EagleSonar,2015,Test Fishery,,543,35,0,
EagleSonar,2015,Test Fishery,,543,,,
EagleSonar,2015,Test Fishery,204,543,,,
EagleSonar,2015,Test Fishery,204,544,31,0.71,
EagleSonar,2015,Test Fishery,,544,33,0.16,
EagleSonar,2015,Test Fishery,,544,32,0.12,
EagleSonar,2015,Test Fishery,,544,35,0.01,
EagleSonar,2015,Test Fishery,,544,34,0,
EagleSonar,2015,Test Fishery,,544,36,0,
EagleSonar,2015,Test Fishery,204,544,30,0,
EagleSonar,2015,Test Fishery,204,545,34,0.86,
EagleSonar,2015,Test Fishery,,545,33,0.07,
EagleSonar,2015,Test Fishery,,545,32,0.03,
EagleSonar,2015,Test Fishery,,545,31,0.02,
EagleSonar,2015,Test Fishery,,545,30,0.01,
EagleSonar,2015,Test Fishery,,545,35,0.01,
EagleSonar,2015,Test Fishery,204,545,38,0,
EagleSonar,2015,Test Fishery,204,546,34,0.84,
EagleSonar,2015,Test Fishery,,546,35,0.14,
EagleSonar,2015,Test Fishery,,546,31,0.01,
EagleSonar,2015,Test Fishery,,546,33,0,
EagleSonar,2015,Test Fishery,,546,32,0,
EagleSonar,2015,Test Fishery,,546,,,
EagleSonar,2015,Test Fishery,204,546,,,
EagleSonar,2015,Test Fishery,204,547,38,0.99,
EagleSonar,2015,Test Fishery,,547,34,0.01,
EagleSonar,2015,Test Fishery,,547,36,0,
EagleSonar,2015,Test Fishery,,547,35,0,
EagleSonar,2015,Test Fishery,,547,31,0,
EagleSonar,2015,Test Fishery,,547,,,
EagleSonar,2015,Test Fishery,204,547,,,
EagleSonar,2015,Test Fishery,204,548,33,0.31,
EagleSonar,2015,Test Fishery,,548,35,0.27,
EagleSonar,2015,Test Fishery,,548,31,0.25,
EagleSonar,2015,Test Fishery,,548,32,0.12,
EagleSonar,2015,Test Fishery,,548,30,0.04,
EagleSonar,2015,Test Fishery,,548,34,0,
EagleSonar,2015,Test Fishery,204,548,,,
EagleSonar,2015,Test Fishery,205,549,31,0.59,
EagleSonar,2015,Test Fishery,,549,32,0.26,
EagleSonar,2015,Test Fishery,,549,34,0.14,
EagleSonar,2015,Test Fishery,,549,35,0.01,
EagleSonar,2015,Test Fishery,,549,33,0,
EagleSonar,2015,Test Fishery,,549,,,
EagleSonar,2015,Test Fishery,205,549,,,
EagleSonar,2015,Test Fishery,205,551,34,0.97,
EagleSonar,2015,Test Fishery,,551,33,0.02,
EagleSonar,2015,Test Fishery,,551,32,0.01,
EagleSonar,2015,Test Fishery,,551,35,0.01,
EagleSonar,2015,Test Fishery,,551,,,
EagleSonar,2015,Test Fishery,,551,,,
EagleSonar,2015,Test Fishery,205,551,,,
EagleSonar,2015,Test Fishery,205,552,38,0.67,
EagleSonar,2015,Test Fishery,,552,32,0.17,
EagleSonar,2015,Test Fishery,,552,33,0.09,
EagleSonar,2015,Test Fishery,,552,34,0.05,
EagleSonar,2015,Test Fishery,,552,31,0.02,
EagleSonar,2015,Test Fishery,,552,35,0,
EagleSonar,2015,Test Fishery,205,552,,,
EagleSonar,2015,Test Fishery,205,553,34,0.76,
EagleSonar,2015,Test Fishery,,553,32,0.15,
EagleSonar,2015,Test Fishery,,553,31,0.08,
EagleSonar,2015,Test Fishery,,553,35,0.01,
EagleSonar,2015,Test Fishery,,553,33,0,
EagleSonar,2015,Test Fishery,,553,,,
EagleSonar,2015,Test Fishery,205,553,,,
EagleSonar,2015,Test Fishery,205,554,30,0.99,
EagleSonar,2015,Test Fishery,,554,31,0.01,
EagleSonar,2015,Test Fishery,,554,33,0.01,
EagleSonar,2015,Test Fishery,,554,32,0,
EagleSonar,2015,Test Fishery,,554,,,
EagleSonar,2015,Test Fishery,,554,,,
EagleSonar,2015,Test Fishery,205,554,,,
EagleSonar,2015,Test Fishery,205,555,35,0.73,
EagleSonar,2015,Test Fishery,,555,34,0.25,
EagleSonar,2015,Test Fishery,,555,31,0.01,
EagleSonar,2015,Test Fishery,,555,38,0,
EagleSonar,2015,Test Fishery,,555,32,0,
EagleSonar,2015,Test Fishery,,555,,,
EagleSonar,2015,Test Fishery,205,555,,,
EagleSonar,2015,Test Fishery,205,556,31,0.52,
EagleSonar,2015,Test Fishery,,556,33,0.41,
EagleSonar,2015,Test Fishery,,556,32,0.06,
EagleSonar,2015,Test Fishery,,556,35,0.01,
EagleSonar,2015,Test Fishery,,556,30,0,
EagleSonar,2015,Test Fishery,,556,38,0,
EagleSonar,2015,Test Fishery,205,556,34,0,
EagleSonar,2015,Test Fishery,205,557,31,0.48,
EagleSonar,2015,Test Fishery,,557,32,0.3,
EagleSonar,2015,Test Fishery,,557,33,0.12,
EagleSonar,2015,Test Fishery,,557,35,0.09,
EagleSonar,2015,Test Fishery,,557,34,0.01,
EagleSonar,2015,Test Fishery,,557,30,0,
EagleSonar,2015,Test Fishery,205,557,,,
EagleSonar,2015,Test Fishery,205,558,31,1,
EagleSonar,2015,Test Fishery,,558,33,0,
EagleSonar,2015,Test Fishery,,558,35,0,
EagleSonar,2015,Test Fishery,,558,32,0,
EagleSonar,2015,Test Fishery,,558,,,
EagleSonar,2015,Test Fishery,,558,,,
EagleSonar,2015,Test Fishery,205,558,,,
EagleSonar,2015,Test Fishery,205,559,35,1,
EagleSonar,2015,Test Fishery,,559,32,0,
EagleSonar,2015,Test Fishery,,559,34,0,
EagleSonar,2015,Test Fishery,,559,,,
EagleSonar,2015,Test Fishery,,559,,,
EagleSonar,2015,Test Fishery,,559,,,
EagleSonar,2015,Test Fishery,205,559,,,
EagleSonar,2015,Test Fishery,205,560,38,0.99,
EagleSonar,2015,Test Fishery,,560,34,0.01,
EagleSonar,2015,Test Fishery,,560,,,
EagleSonar,2015,Test Fishery,,560,,,
EagleSonar,2015,Test Fishery,,560,,,
EagleSonar,2015,Test Fishery,,560,,,
EagleSonar,2015,Test Fishery,205,560,,,
EagleSonar,2015,Test Fishery,205,561,33,0.81,
EagleSonar,2015,Test Fishery,,561,31,0.19,
EagleSonar,2015,Test Fishery,,561,32,0,
EagleSonar,2015,Test Fishery,,561,,,
EagleSonar,2015,Test Fishery,,561,,,
EagleSonar,2015,Test Fishery,,561,,,
EagleSonar,2015,Test Fishery,205,561,,,
EagleSonar,2015,Test Fishery,205,562,35,1,
EagleSonar,2015,Test Fishery,,562,34,0,
EagleSonar,2015,Test Fishery,,562,32,0,
EagleSonar,2015,Test Fishery,,562,33,0,
EagleSonar,2015,Test Fishery,,562,,,
EagleSonar,2015,Test Fishery,,562,,,
EagleSonar,2015,Test Fishery,205,562,,,
EagleSonar,2015,Test Fishery,205,563,34,0.92,
EagleSonar,2015,Test Fishery,,563,35,0.06,
EagleSonar,2015,Test Fishery,,563,32,0.02,
EagleSonar,2015,Test Fishery,,563,33,0,
EagleSonar,2015,Test Fishery,,563,31,0,
EagleSonar,2015,Test Fishery,,563,,,
EagleSonar,2015,Test Fishery,205,563,,,
EagleSonar,2015,Test Fishery,205,564,31,0.75,
EagleSonar,2015,Test Fishery,,564,33,0.21,
EagleSonar,2015,Test Fishery,,564,32,0.04,
EagleSonar,2015,Test Fishery,,564,35,0.01,
EagleSonar,2015,Test Fishery,,564,34,0,
EagleSonar,2015,Test Fishery,,564,38,0,
EagleSonar,2015,Test Fishery,205,564,,,
EagleSonar,2015,Test Fishery,205,565,31,0.61,
EagleSonar,2015,Test Fishery,,565,35,0.16,
EagleSonar,2015,Test Fishery,,565,33,0.14,
EagleSonar,2015,Test Fishery,,565,32,0.05,
EagleSonar,2015,Test Fishery,,565,36,0.04,
EagleSonar,2015,Test Fishery,,565,38,0,
EagleSonar,2015,Test Fishery,205,565,34,0,
EagleSonar,2015,Test Fishery,205,566,34,0.98,
EagleSonar,2015,Test Fishery,,566,35,0.02,
EagleSonar,2015,Test Fishery,,566,32,0,
EagleSonar,2015,Test Fishery,,566,38,0,
EagleSonar,2015,Test Fishery,,566,,,
EagleSonar,2015,Test Fishery,,566,,,
EagleSonar,2015,Test Fishery,205,566,,,
EagleSonar,2015,Test Fishery,205,567,31,0.83,
EagleSonar,2015,Test Fishery,,567,33,0.12,
EagleSonar,2015,Test Fishery,,567,32,0.04,
EagleSonar,2015,Test Fishery,,567,35,0,
EagleSonar,2015,Test Fishery,,567,34,0,
EagleSonar,2015,Test Fishery,,567,30,0,
EagleSonar,2015,Test Fishery,205,567,,,
EagleSonar,2015,Test Fishery,205,568,35,0.77,
EagleSonar,2015,Test Fishery,,568,34,0.16,
EagleSonar,2015,Test Fishery,,568,36,0.04,
EagleSonar,2015,Test Fishery,,568,33,0.02,
EagleSonar,2015,Test Fishery,,568,31,0.01,
EagleSonar,2015,Test Fishery,,568,32,0,
EagleSonar,2015,Test Fishery,205,568,38,0,
EagleSonar,2015,Test Fishery,205,569,32,0.71,
EagleSonar,2015,Test Fishery,,569,33,0.11,
EagleSonar,2015,Test Fishery,,569,31,0.09,
EagleSonar,2015,Test Fishery,,569,34,0.08,
EagleSonar,2015,Test Fishery,,569,35,0.01,
EagleSonar,2015,Test Fishery,,569,38,0,
EagleSonar,2015,Test Fishery,205,569,30,0,
EagleSonar,2015,Test Fishery,205,570,33,0.52,
EagleSonar,2015,Test Fishery,,570,31,0.33,
EagleSonar,2015,Test Fishery,,570,32,0.13,
EagleSonar,2015,Test Fishery,,570,35,0.01,
EagleSonar,2015,Test Fishery,,570,34,0,
EagleSonar,2015,Test Fishery,,570,30,0,
EagleSonar,2015,Test Fishery,205,570,38,0,
EagleSonar,2015,Test Fishery,205,571,31,0.93,
EagleSonar,2015,Test Fishery,,571,33,0.07,
EagleSonar,2015,Test Fishery,,571,35,0,
EagleSonar,2015,Test Fishery,,571,32,0,
EagleSonar,2015,Test Fishery,,571,,,
EagleSonar,2015,Test Fishery,,571,,,
EagleSonar,2015,Test Fishery,205,571,,,
EagleSonar,2015,Test Fishery,205,572,32,0.89,
EagleSonar,2015,Test Fishery,,572,31,0.07,
EagleSonar,2015,Test Fishery,,572,33,0.03,
EagleSonar,2015,Test Fishery,,572,35,0,
EagleSonar,2015,Test Fishery,,572,34,0,
EagleSonar,2015,Test Fishery,,572,,,
EagleSonar,2015,Test Fishery,205,572,,,
EagleSonar,2015,Test Fishery,205,573,35,0.73,
EagleSonar,2015,Test Fishery,,573,36,0.24,
EagleSonar,2015,Test Fishery,,573,31,0.01,
EagleSonar,2015,Test Fishery,,573,33,0.01,
EagleSonar,2015,Test Fishery,,573,32,0,
EagleSonar,2015,Test Fishery,,573,38,0,
EagleSonar,2015,Test Fishery,205,573,34,0,
EagleSonar,2015,Test Fishery,205,574,32,0.97,
EagleSonar,2015,Test Fishery,,574,31,0.03,
EagleSonar,2015,Test Fishery,,574,35,0,
EagleSonar,2015,Test Fishery,,574,,,
EagleSonar,2015,Test Fishery,,574,,,
EagleSonar,2015,Test Fishery,,574,,,
EagleSonar,2015,Test Fishery,205,574,,,
EagleSonar,2015,Test Fishery,205,575,35,0.94,
EagleSonar,2015,Test Fishery,,575,36,0.06,
EagleSonar,2015,Test Fishery,,575,34,0,
EagleSonar,2015,Test Fishery,,575,33,0,
EagleSonar,2015,Test Fishery,,575,,,
EagleSonar,2015,Test Fishery,,575,,,
EagleSonar,2015,Test Fishery,205,575,,,
EagleSonar,2015,Test Fishery,205,576,34,0.97,
EagleSonar,2015,Test Fishery,,576,35,0.02,
EagleSonar,2015,Test Fishery,,576,31,0.01,
EagleSonar,2015,Test Fishery,,576,32,0,
EagleSonar,2015,Test Fishery,,576,33,0,
EagleSonar,2015,Test Fishery,,576,,,
EagleSonar,2015,Test Fishery,205,576,,,
EagleSonar,2015,Test Fishery,205,577,34,0.87,
EagleSonar,2015,Test Fishery,,577,31,0.07,
EagleSonar,2015,Test Fishery,,577,32,0.04,
EagleSonar,2015,Test Fishery,,577,33,0.02,
EagleSonar,2015,Test Fishery,,577,35,0.01,
EagleSonar,2015,Test Fishery,,577,30,0,
EagleSonar,2015,Test Fishery,205,577,,,
EagleSonar,2015,Test Fishery,205,578,34,0.96,
EagleSonar,2015,Test Fishery,,578,35,0.02,
EagleSonar,2015,Test Fishery,,578,38,0.01,
EagleSonar,2015,Test Fishery,,578,32,0.01,
EagleSonar,2015,Test Fishery,,578,31,0,
EagleSonar,2015,Test Fishery,,578,33,0,
EagleSonar,2015,Test Fishery,205,578,,,
EagleSonar,2015,Test Fishery,205,579,34,0.92,
EagleSonar,2015,Test Fishery,,579,33,0.04,
EagleSonar,2015,Test Fishery,,579,31,0.03,
EagleSonar,2015,Test Fishery,,579,35,0.01,
EagleSonar,2015,Test Fishery,,579,32,0,
EagleSonar,2015,Test Fishery,,579,38,0,
EagleSonar,2015,Test Fishery,205,579,,,
EagleSonar,2015,Test Fishery,205,580,31,1,
EagleSonar,2015,Test Fishery,,580,35,0,
EagleSonar,2015,Test Fishery,,580,32,0,
EagleSonar,2015,Test Fishery,,580,33,0,
EagleSonar,2015,Test Fishery,,580,,,
EagleSonar,2015,Test Fishery,,580,,,
EagleSonar,2015,Test Fishery,205,580,,,
EagleSonar,2015,Test Fishery,205,581,33,0.46,
EagleSonar,2015,Test Fishery,,581,31,0.4,
EagleSonar,2015,Test Fishery,,581,32,0.12,
EagleSonar,2015,Test Fishery,,581,35,0.01,
EagleSonar,2015,Test Fishery,,581,36,0.01,
EagleSonar,2015,Test Fishery,,581,34,0,
EagleSonar,2015,Test Fishery,205,581,30,0,
EagleSonar,2015,Test Fishery,205,582,32,0.4,
EagleSonar,2015,Test Fishery,,582,31,0.28,
EagleSonar,2015,Test Fishery,,582,33,0.19,
EagleSonar,2015,Test Fishery,,582,35,0.08,
EagleSonar,2015,Test Fishery,,582,34,0.05,
EagleSonar,2015,Test Fishery,,582,30,0,
EagleSonar,2015,Test Fishery,205,582,,,
EagleSonar,2015,Test Fishery,205,583,32,0.63,
EagleSonar,2015,Test Fishery,,583,33,0.17,
EagleSonar,2015,Test Fishery,,583,31,0.12,
EagleSonar,2015,Test Fishery,,583,35,0.07,
EagleSonar,2015,Test Fishery,,583,38,0.02,
EagleSonar,2015,Test Fishery,,583,36,0,
EagleSonar,2015,Test Fishery,205,583,34,0,
EagleSonar,2015,Test Fishery,205,584,34,0.95,
EagleSonar,2015,Test Fishery,,584,35,0.04,
EagleSonar,2015,Test Fishery,,584,32,0.01,
EagleSonar,2015,Test Fishery,,584,31,0,
EagleSonar,2015,Test Fishery,,584,33,0,
EagleSonar,2015,Test Fishery,,584,38,0,
EagleSonar,2015,Test Fishery,205,584,,,
EagleSonar,2015,Test Fishery,205,585,33,0.78,
EagleSonar,2015,Test Fishery,,585,31,0.2,
EagleSonar,2015,Test Fishery,,585,35,0.01,
EagleSonar,2015,Test Fishery,,585,32,0,
EagleSonar,2015,Test Fishery,,585,34,0,
EagleSonar,2015,Test Fishery,,585,,,
EagleSonar,2015,Test Fishery,205,585,,,
EagleSonar,2015,Test Fishery,205,586,32,0.72,
EagleSonar,2015,Test Fishery,,586,31,0.2,
EagleSonar,2015,Test Fishery,,586,33,0.08,
EagleSonar,2015,Test Fishery,,586,35,0.01,
EagleSonar,2015,Test Fishery,,586,,,
EagleSonar,2015,Test Fishery,,586,,,
EagleSonar,2015,Test Fishery,205,586,,,
EagleSonar,2015,Test Fishery,205,587,30,1,
EagleSonar,2015,Test Fishery,,587,31,0,
EagleSonar,2015,Test Fishery,,587,,,
EagleSonar,2015,Test Fishery,,587,,,
EagleSonar,2015,Test Fishery,,587,,,
EagleSonar,2015,Test Fishery,,587,,,
EagleSonar,2015,Test Fishery,205,587,,,
EagleSonar,2015,Test Fishery,205,588,32,0.57,
EagleSonar,2015,Test Fishery,,588,34,0.2,
EagleSonar,2015,Test Fishery,,588,36,0.13,
EagleSonar,2015,Test Fishery,,588,35,0.04,
EagleSonar,2015,Test Fishery,,588,33,0.03,
EagleSonar,2015,Test Fishery,,588,38,0.02,
EagleSonar,2015,Test Fishery,205,588,31,0.01,
EagleSonar,2015,Test Fishery,205,589,30,1,
EagleSonar,2015,Test Fishery,,589,,,
EagleSonar,2015,Test Fishery,,589,,,
EagleSonar,2015,Test Fishery,,589,,,
EagleSonar,2015,Test Fishery,,589,,,
EagleSonar,2015,Test Fishery,,589,,,
EagleSonar,2015,Test Fishery,205,589,,,
